Brand,Price,Body,Mileage,EngineV,Engine Type,Registration,Year
Volkswagen,16900.0,van,121,2.0,Diesel,yes,2014
Mercedes-Benz,7300.0,sedan,245,2.8,Gas,yes,1998
Mercedes-Benz,2200.0,sedan,400,2.0,Petrol,yes,1988
Toyota,25500.0,other,103,3.5,Petrol,yes,2010
Volkswagen,7650.0,other,260,2.0,Diesel,yes,2005
Toyota,22800.0,other,55,2.5,Petrol,yes,2013
Renault,8900.0,van,170,1.9,Diesel,yes,2005
Renault,10990.0,sedan,118,2.0,Petrol,yes,2012
Mercedes-Benz,107777.0,crossover,0,3.0,Diesel,yes,2016
Toyota,17000.0,sedan,95,2.0,Gas,yes,2011
Renault,999.0,sedan,430,2.0,Gas,yes,1988
BMW,66500.0,crossover,0,2.0,Other,yes,2016
Volkswagen,4300.0,vagon,289,2.0,Petrol,yes,1994
BMW,3350.0,vagon,295,2.0,Diesel,no,2002
Toyota,10400.0,sedan,87,1.6,Petrol,yes,2008
BMW,22700.0,crossover,216,4.8,Petrol,yes,2007
Renault,6700.0,van,102,1.5,Diesel,yes,2012
Audi,3800.0,sedan,257,2.0,Petrol,yes,1993
Volkswagen,10900.0,vagon,185,1.4,Petrol,yes,2011
Mercedes-Benz,11000.0,van,300,2.2,Diesel,yes,2007
Volkswagen,51900.0,crossover,30,3.0,Diesel,yes,2015
Mercedes-Benz,18900.0,sedan,232,3.0,Diesel,yes,2007
BMW,25500.0,sedan,148,3.0,Diesel,yes,2007
Renault,14500.0,sedan,98,1.5,Diesel,yes,2014
BMW,7900.0,sedan,260,3.5,Petrol,yes,1997
Audi,44800.0,crossover,95,3.0,Diesel,yes,2014
Toyota,26200.0,other,73,2.5,Diesel,yes,2012
BMW,14000.0,crossover,164,3.0,Diesel,no,2006
Renault,7900.0,van,300,1.9,Diesel,yes,2006
Volkswagen,10777.0,van,157,1.6,Diesel,yes,2012
Renault,8300.0,van,217,1.9,Diesel,yes,2004
Volkswagen,40000.0,sedan,1,1.4,Petrol,yes,2015
Mercedes-Benz,16800.0,other,266,3.0,Diesel,yes,2007
Audi,43000.0,crossover,1,2.0,Petrol,yes,2016
Toyota,22900.0,sedan,60,2.5,Petrol,yes,2012
Audi,10900.0,sedan,225,2.4,Petrol,yes,2005
BMW,2550.0,sedan,280,1.6,Petrol,no,2000
Mercedes-Benz,18700.0,other,142,2.2,Diesel,yes,2007
Toyota,3800.0,sedan,220,1.6,Petrol,yes,1994
Mercedes-Benz,7700.0,van,290,2.2,Diesel,yes,2004
BMW,112000.0,sedan,16,3.0,Diesel,yes,2015
Mercedes-Benz,2600.0,van,280,2.9,Diesel,no,1997
Volkswagen,14900.0,vagon,165,1.4,Petrol,yes,2013
Mitsubishi,11960.0,other,140,2.5,Diesel,yes,2007
Mitsubishi,19800.0,crossover,130,2.5,Diesel,yes,2011
Mercedes-Benz,12800.0,van,116,2.2,Diesel,yes,2012
Mercedes-Benz,34000.0,sedan,69,2.0,Petrol,yes,2013
Audi,29999.0,sedan,97,3.0,Petrol,yes,2011
Mitsubishi,4900.0,vagon,250,2.5,Petrol,yes,2001
BMW,12900.0,sedan,200,2.5,Petrol,yes,2006
Mercedes-Benz,12600.0,sedan,300,2.7,Diesel,yes,2003
Volkswagen,9800.0,other,117,1.6,Diesel,yes,2014
Audi,3650.0,sedan,270,1.9,Diesel,yes,2002
Volkswagen,37900.0,crossover,73,3.0,Diesel,yes,2012
Volkswagen,17900.0,crossover,145,3.0,Diesel,yes,2007
BMW,37500.0,crossover,110,4.4,Petrol,yes,2011
BMW,27900.0,sedan,170,3.0,Petrol,yes,2011
Volkswagen,10600.0,van,153,1.6,Diesel,yes,2012
Mercedes-Benz,39900.0,crossover,127,5.5,Petrol,yes,2010
Volkswagen,5200.0,van,260,1.9,Diesel,no,2005
Volkswagen,16999.0,sedan,105,1.8,Petrol,yes,2011
Renault,8400.0,van,260,1.9,Diesel,yes,2005
Audi,30900.0,crossover,27,2.0,Petrol,yes,2011
Mercedes-Benz,9500.0,van,248,2.2,Diesel,yes,2005
Mitsubishi,12800.0,crossover,153,1.6,Gas,yes,2011
BMW,48900.0,crossover,60,3.0,Diesel,yes,2011
Renault,11600.0,vagon,165,1.5,Diesel,yes,2012
Volkswagen,20200.0,hatch,22,1.2,Petrol,yes,2014
Mercedes-Benz,12700.0,hatch,140,1.7,Gas,yes,2007
Toyota,17835.0,crossover,240,2.7,Gas,yes,2007
Mercedes-Benz,30900.0,sedan,71,2.2,Diesel,yes,2012
Renault,9500.0,sedan,88,1.6,Gas,yes,2012
Volkswagen,11500.0,van,192,1.9,Diesel,yes,2008
Renault,18932.55,hatch,0,1.5,Diesel,yes,2016
Renault,11700.0,vagon,155,1.5,Diesel,yes,2012
Renault,9900.0,crossover,201,1.9,Diesel,yes,2006
Mercedes-Benz,19500.0,sedan,180,3.0,Diesel,yes,2008
Audi,3400.0,vagon,261,2.5,Diesel,no,2004
Volkswagen,8200.0,other,102,1.6,Diesel,yes,2012
Toyota,15600.0,sedan,165,3.5,Gas,yes,2008
Toyota,47500.0,crossover,45,3.0,Diesel,yes,2014
Audi,33900.0,sedan,58,2.0,Petrol,yes,2014
Toyota,97500.0,crossover,2,4.6,Petrol,yes,2016
Renault,15000.0,sedan,21,1.5,Diesel,yes,2014
Toyota,28999.0,sedan,86,3.5,Petrol,yes,2013
Audi,15000.0,hatch,66,1.2,Petrol,yes,2011
Toyota,36000.0,crossover,66,3.0,Diesel,yes,2010
Toyota,19500.0,crossover,150,4.0,Petrol,yes,2005
Mercedes-Benz,5000.0,sedan,350,1.8,Other,yes,1995
Mercedes-Benz,17800.0,sedan,73,3.0,Petrol,yes,2008
Mercedes-Benz,5000.0,sedan,215,2.6,Gas,yes,1992
Renault,3100.0,hatch,275,1.2,Petrol,yes,1991
Renault,1200.0,sedan,240,1.7,Gas,yes,1988
BMW,3800.0,sedan,100,1.8,Petrol,yes,1992
Renault,1999.0,vagon,260,1.9,Diesel,no,2001
Mercedes-Benz,8800.0,sedan,330,5.0,Petrol,yes,2000
Renault,8800.0,van,250,1.9,Diesel,yes,2006
Mercedes-Benz,15300.0,other,168,3.2,Petrol,yes,2003
BMW,39900.0,sedan,5,2.0,Petrol,yes,2016
Renault,7400.0,van,181,2.0,Diesel,yes,2007
Volkswagen,28000.0,van,163,2.0,Diesel,yes,2010
Volkswagen,12300.0,van,182,2.0,Diesel,yes,2011
Renault,3600.0,sedan,101,2.0,Petrol,yes,1997
Toyota,8450.0,sedan,193,1.6,Gas,yes,2007
Volkswagen,2500.0,hatch,297,1.6,Petrol,yes,1995
Toyota,9950.0,sedan,106,1.6,Gas,yes,2008
Mercedes-Benz,23200.0,sedan,58,1.8,Petrol,yes,2010
Toyota,10500.0,sedan,124,1.8,Petrol,yes,2008
Mercedes-Benz,11200.0,sedan,280,2.2,Diesel,yes,2005
Volkswagen,9750.0,van,1,1.9,Diesel,yes,2004
Toyota,20800.0,crossover,70,2.7,Petrol,yes,2008
Audi,33500.0,hatch,35,1.8,Petrol,yes,2014
Volkswagen,10000.0,sedan,66,1.6,Petrol,yes,2011
Mitsubishi,2199.0,hatch,400,1.8,Other,yes,1991
Audi,16800.0,hatch,47,1.2,Petrol,yes,2013
Mercedes-Benz,25500.0,crossover,200,4.0,Diesel,yes,2007
Audi,2099.0,sedan,314,1.9,Diesel,no,1996
Toyota,20000.0,crossover,250,4.2,Diesel,yes,2000
Volkswagen,7400.0,van,380,2.5,Diesel,yes,2000
BMW,16500.0,sedan,150,2.5,Petrol,yes,2005
Mercedes-Benz,43500.0,other,51,3.0,Diesel,yes,2014
Volkswagen,3100.0,hatch,118,1.8,Gas,yes,1993
Mercedes-Benz,12100.0,sedan,310,2.2,Diesel,yes,2005
Mercedes-Benz,12000.0,van,230,2.2,Diesel,yes,2008
Mitsubishi,33000.0,other,0,2.4,Diesel,yes,2016
Renault,15672.15,van,0,1.5,Diesel,yes,2016
Renault,6600.0,van,134,1.5,Diesel,yes,2011
Renault,12800.0,vagon,127,1.5,Diesel,yes,2011
Renault,7200.0,van,73,1.5,Diesel,yes,2012
BMW,21000.0,hatch,79,1.6,Petrol,yes,2013
Mitsubishi,5900.0,hatch,92,1.6,Petrol,yes,2003
Volkswagen,9500.0,van,205,2.0,Petrol,yes,2006
Renault,2100.0,van,270,1.9,Diesel,no,2002
Toyota,8100.0,hatch,91,1.6,Petrol,yes,2007
Mercedes-Benz,60000.0,crossover,140,5.5,Gas,yes,2008
BMW,2899.0,sedan,260,2.0,Diesel,no,2000
BMW,73900.0,sedan,57,4.4,Petrol,yes,2013
BMW,3400.0,vagon,191,2.0,Diesel,no,2002
BMW,26500.0,sedan,70,3.0,Petrol,yes,2008
Mitsubishi,5800.0,sedan,186,1.6,Petrol,yes,2006
BMW,9999.0,sedan,200,1.8,Petrol,yes,2004
Volkswagen,12999.0,vagon,95,1.6,Diesel,yes,2010
Mercedes-Benz,75500.0,van,14,2.2,Diesel,yes,2015
BMW,2499.0,sedan,210,1.8,Petrol,no,2000
Volkswagen,3500.0,hatch,201,1.9,Diesel,no,2002
Volkswagen,10000.0,van,283,2.5,Diesel,yes,2005
Mitsubishi,7000.0,sedan,133,1.6,Petrol,yes,2008
Volkswagen,35999.0,crossover,84,3.0,Diesel,yes,2011
Mitsubishi,2900.0,sedan,350,1.6,Petrol,yes,1994
Volkswagen,32400.0,crossover,50,2.0,Diesel,yes,2014
Mitsubishi,15000.0,crossover,95,2.5,Diesel,yes,2008
Mitsubishi,7300.0,sedan,145,1.6,Petrol,yes,2008
Toyota,30500.0,sedan,7,2.5,Gas,yes,2015
BMW,6300.0,sedan,270,3.5,Petrol,yes,1998
BMW,23500.0,crossover,180,4.8,Petrol,yes,2008
Volkswagen,10400.0,sedan,87,1.6,Petrol,yes,2011
Volkswagen,22600.0,crossover,187,3.0,Diesel,yes,2008
Volkswagen,8900.0,hatch,128,1.4,Petrol,yes,2010
Audi,8400.0,sedan,260,1.8,Gas,yes,2003
Toyota,13300.0,sedan,158,2.0,Gas,yes,2009
Mercedes-Benz,16500.0,van,152,2.2,Diesel,yes,2012
Renault,4200.0,vagon,180,1.4,Petrol,yes,2000
Volkswagen,18999.0,sedan,122,1.8,Petrol,yes,2012
Mitsubishi,12400.0,sedan,52,1.6,Petrol,yes,2013
Mitsubishi,3950.0,other,280,2.5,Diesel,no,1994
Toyota,13850.0,hatch,24,1.6,Other,yes,2010
Mitsubishi,5999.0,hatch,108,1.3,Petrol,yes,2006
BMW,5400.0,sedan,404,2.5,Petrol,yes,1992
Mercedes-Benz,28500.0,hatch,15,1.8,Diesel,yes,2014
Mercedes-Benz,46900.0,other,10,2.2,Diesel,yes,2012
Renault,12000.0,sedan,81,2.0,Petrol,yes,2012
Volkswagen,29040.0,sedan,0,1.4,Petrol,yes,2015
Audi,9800.0,hatch,165,1.6,Gas,yes,2006
BMW,7000.0,sedan,400,2.8,Petrol,yes,1998
Volkswagen,12800.0,van,230,2.0,Diesel,yes,2011
BMW,8500.0,sedan,365,3.0,Diesel,yes,2001
Toyota,3650.0,hatch,260,1.3,Petrol,yes,1996
Volkswagen,11500.0,other,51,1.6,Petrol,yes,2013
Volkswagen,9800.0,van,130,1.6,Diesel,yes,2012
Renault,2350.0,van,380,1.9,Diesel,no,2003
Audi,21800.0,vagon,172,2.0,Diesel,yes,2011
Volkswagen,20300.0,crossover,139,3.0,Diesel,yes,2008
Mercedes-Benz,11800.0,sedan,167,3.2,Diesel,yes,2003
Renault,8400.0,van,248,2.5,Diesel,yes,2005
Mercedes-Benz,81500.0,sedan,1,3.0,Diesel,yes,2016
Toyota,14900.0,other,175,3.5,Gas,yes,2008
Mitsubishi,7500.0,sedan,79,1.6,Gas,yes,2008
Volkswagen,9400.0,hatch,187,1.6,Petrol,yes,2008
Renault,8700.0,hatch,21,1.6,Petrol,yes,2011
Volkswagen,13700.0,sedan,134,2.0,Diesel,yes,2012
Audi,4000.0,sedan,263,1.9,Diesel,yes,1996
Volkswagen,8950.0,van,206,1.6,Diesel,yes,2012
Audi,4299.0,sedan,307,2.8,Gas,yes,1991
Toyota,36500.0,crossover,2,3.0,Diesel,yes,2014
Mercedes-Benz,7600.0,van,315,2.9,Diesel,yes,1996
Mitsubishi,9200.0,crossover,110,2.4,Petrol,yes,2006
Mercedes-Benz,13000.0,sedan,191,1.8,Petrol,yes,2005
Toyota,24000.0,crossover,132,4.0,Petrol,yes,2008
Mercedes-Benz,20900.0,other,250,3.2,Diesel,yes,2007
BMW,18500.0,sedan,79,3.0,Diesel,no,2012
Mercedes-Benz,2000.0,sedan,270,2.9,Diesel,no,1996
Audi,2400.0,sedan,310,2.0,Diesel,yes,1989
Renault,12399.0,van,177,2.0,Diesel,yes,2009
Toyota,15200.0,crossover,208,2.0,Petrol,yes,2006
Audi,23800.0,crossover,205,4.2,Gas,yes,2007
Volkswagen,3000.0,vagon,275,1.9,Diesel,no,2001
Mercedes-Benz,4000.0,sedan,300,1.8,Petrol,yes,1996
Renault,7000.0,vagon,231,1.6,Petrol,yes,2008
Volkswagen,17900.0,van,92,1.4,Petrol,yes,2012
Audi,3400.0,vagon,223,2.5,Diesel,no,2001
BMW,7000.0,sedan,227,3.0,Diesel,no,2004
Audi,98000.0,other,12,5.2,Petrol,yes,2012
Volkswagen,12650.0,van,167,2.0,Diesel,yes,2011
Volkswagen,39040.0,sedan,0,2.0,Diesel,yes,2014
BMW,25500.0,crossover,187,4.8,Gas,yes,2007
Volkswagen,9000.0,sedan,130,1.6,Petrol,yes,2012
BMW,47300.0,crossover,10,2.0,Diesel,yes,2016
Renault,11500.0,van,177,2.0,Diesel,yes,2008
Mitsubishi,19000.0,crossover,47,2.0,Petrol,yes,2012
Mercedes-Benz,18500.0,crossover,1,3.5,Gas,yes,2006
Volkswagen,7170.0,van,176,2.0,Diesel,yes,2005
Mercedes-Benz,28000.0,other,250,3.0,Diesel,yes,2008
Audi,28500.0,sedan,74,1.8,Petrol,yes,2012
Volkswagen,25500.0,other,52,2.0,Petrol,yes,2012
Mitsubishi,10999.0,other,281,3.0,Gas,yes,2003
Mercedes-Benz,42500.0,sedan,100,5.5,Petrol,yes,2011
Toyota,16800.0,crossover,165,2.7,Petrol,yes,2005
Volkswagen,17900.0,vagon,115,1.8,Petrol,yes,2012
BMW,19900.0,other,218,3.0,Petrol,yes,2007
Volkswagen,8750.0,van,200,2.5,Diesel,yes,2006
Mercedes-Benz,111999.0,crossover,0,3.0,Diesel,yes,2016
BMW,9500.0,sedan,217,2.2,Petrol,yes,2002
Toyota,7500.0,hatch,98,1.3,Other,yes,2006
Mercedes-Benz,32500.0,crossover,254,3.2,Diesel,yes,2008
Audi,3700.0,vagon,273,2.5,Diesel,no,2003
Mitsubishi,8500.0,other,135,1.5,Gas,yes,2008
Mercedes-Benz,109900.0,sedan,40,3.0,Diesel,yes,2014
Mercedes-Benz,39900.0,other,88,6.2,Petrol,yes,2008
Mercedes-Benz,4700.0,sedan,260,2.7,Diesel,no,2002
Audi,13200.0,vagon,182,2.7,Gas,yes,2003
Renault,6700.0,van,216,1.5,Diesel,yes,2010
Volkswagen,23000.0,sedan,80,2.0,Other,yes,2011
Volkswagen,6400.0,van,181,2.0,Diesel,yes,2008
Mercedes-Benz,97555.0,van,0,2.5,Diesel,yes,2016
Audi,7900.0,sedan,242,2.0,Petrol,yes,2002
Mercedes-Benz,5300.0,sedan,380,3.0,Diesel,yes,1995
Toyota,24171.42,sedan,1,2.5,Petrol,yes,2016
Audi,23400.0,sedan,112,2.0,Diesel,yes,2012
Toyota,10500.0,sedan,185,1.6,Petrol,yes,2008
Mercedes-Benz,4900.0,van,262,2.3,Diesel,yes,1998
BMW,16300.0,crossover,258,4.4,Petrol,yes,2005
Renault,1300.0,van,265,1.9,Diesel,no,1999
Mercedes-Benz,6700.0,van,1,2.2,Diesel,yes,2004
Renault,2850.0,hatch,315,2.2,Diesel,no,2003
Mercedes-Benz,109999.0,crossover,0,2.98,Diesel,yes,2016
Audi,3650.0,sedan,240,2.5,Diesel,no,2000
Volkswagen,4100.0,vagon,350,1.9,Diesel,yes,2003
Mercedes-Benz,9300.0,van,159,2.2,Diesel,yes,2010
BMW,18500.0,crossover,250,4.4,Gas,yes,2005
Mercedes-Benz,7600.0,sedan,384,2.8,Petrol,yes,2000
Mitsubishi,7300.0,sedan,112,1.6,Petrol,yes,2008
Renault,6700.0,van,220,2.0,Other,yes,2007
Toyota,14400.0,sedan,80,2.4,Petrol,yes,2008
Toyota,10600.0,sedan,204,1.8,Other,yes,2008
Renault,10000.0,vagon,234,2.0,Diesel,yes,2008
Toyota,12999.0,sedan,160,3.5,Gas,yes,2007
Renault,6800.0,van,168,1.5,Diesel,yes,2012
Volkswagen,15850.0,crossover,98,2.0,Diesel,yes,2008
Renault,6000.0,van,162,1.4,Petrol,yes,2007
Volkswagen,44700.0,van,120,3.5,Petrol,yes,2013
Renault,5600.0,vagon,117,1.5,Diesel,yes,2008
Mercedes-Benz,21500.0,sedan,159,1.8,Gas,yes,2012
Renault,7600.0,van,183,1.9,Diesel,yes,2006
Volkswagen,9000.0,hatch,120,1.2,Diesel,yes,2012
BMW,35500.0,sedan,235,3.0,Diesel,yes,2010
Mitsubishi,5500.0,sedan,165,1.6,Petrol,yes,2006
Mercedes-Benz,32500.0,crossover,168,3.2,Diesel,yes,2009
BMW,18000.0,sedan,245,2.5,Petrol,yes,2007
Mercedes-Benz,18000.0,van,147,2.2,Diesel,yes,2013
Renault,10999.0,vagon,216,1.5,Diesel,yes,2012
Mercedes-Benz,22700.0,sedan,140,5.0,Petrol,yes,2007
Toyota,23500.0,sedan,75,2.5,Gas,yes,2011
Mercedes-Benz,10000.0,other,275,2.15,Diesel,yes,2006
Volkswagen,7700.0,van,157,1.9,Diesel,yes,2006
Volkswagen,10900.0,van,185,1.9,Diesel,yes,2009
Audi,12999.0,vagon,225,2.5,Diesel,yes,2004
BMW,67500.0,crossover,1,2.0,Diesel,yes,2016
Volkswagen,6800.0,van,325,2.5,Diesel,yes,2001
Mitsubishi,4950.0,sedan,256,2.0,Petrol,yes,1997
Renault,6999.0,sedan,65,1.4,Petrol,yes,2012
Volkswagen,29800.0,hatch,0,2.0,Diesel,yes,2015
Mercedes-Benz,16500.0,van,386,2.2,Diesel,yes,2006
BMW,6500.0,sedan,320,3.0,Gas,yes,2000
Renault,9999.0,vagon,100,1.5,Diesel,yes,2010
Volkswagen,8500.0,vagon,200,1.9,Diesel,yes,2003
Toyota,5750.0,hatch,160,1.0,Petrol,yes,2006
BMW,4950.0,sedan,1,3.0,Petrol,yes,1996
BMW,19900.0,other,129,2.0,Petrol,yes,2008
Mitsubishi,15900.0,crossover,180,3.0,Gas,yes,2008
Toyota,13500.0,crossover,131,2.4,Gas,yes,2006
Volkswagen,18950.0,crossover,149,3.0,Diesel,yes,2008
BMW,75555.0,sedan,30,4.4,Petrol,yes,2014
Volkswagen,3650.0,sedan,197,2.0,Petrol,yes,1996
Volkswagen,16000.0,crossover,90,2.0,Petrol,yes,2011
Toyota,21600.0,sedan,66,2.5,Petrol,yes,2011
Toyota,9500.0,hatch,103,1.6,Petrol,yes,2008
Audi,51500.0,crossover,28,3.0,Diesel,yes,2014
Volkswagen,5000.0,van,400,2.4,Diesel,yes,1993
Volkswagen,27000.0,other,90,2.0,Diesel,yes,2014
Renault,10900.0,other,189,2.0,Diesel,yes,2012
BMW,37700.0,crossover,108,3.0,Petrol,yes,2011
Renault,6299.0,van,66,1.5,Diesel,yes,2012
Mercedes-Benz,39900.0,sedan,29,6.3,Petrol,yes,2007
BMW,26900.0,crossover,140,4.8,Petrol,yes,2009
Audi,8999.0,vagon,190,2.7,Gas,yes,2004
Mercedes-Benz,20400.0,sedan,190,1.8,Gas,yes,2011
Volkswagen,16200.0,sedan,116,2.0,Diesel,yes,2011
Mitsubishi,5700.0,other,230,2.0,Petrol,yes,2003
BMW,9500.0,sedan,315,2.5,Diesel,yes,2001
BMW,25999.0,sedan,80,2.0,Petrol,yes,2012
Audi,28950.0,crossover,60,2.0,Petrol,yes,2012
Audi,6499.0,sedan,270,4.2,Petrol,yes,2000
Audi,3500.0,sedan,35,1.8,Gas,yes,1990
Renault,7450.0,hatch,68,1.2,Petrol,yes,2009
Mercedes-Benz,10500.0,sedan,266,5.0,Gas,yes,2004
BMW,31111.0,sedan,117,4.4,Petrol,yes,2010
Toyota,27000.0,other,192,3.0,Diesel,yes,2007
Toyota,26250.0,sedan,17,2.5,Petrol,yes,2015
Mercedes-Benz,7300.0,van,245,2.2,Diesel,yes,2002
Renault,11400.0,van,122,2.0,Diesel,yes,2013
Volkswagen,2200.0,sedan,279,1.9,Diesel,no,2000
Toyota,10500.0,van,200,2.7,Gas,yes,2005
Toyota,10500.0,crossover,200,4.5,Gas,yes,1996
Volkswagen,10974.21,sedan,1,1.6,Petrol,yes,2015
Volkswagen,11500.0,sedan,119,2.0,Diesel,yes,2007
BMW,42000.0,sedan,59,4.4,Petrol,yes,2009
Mercedes-Benz,17990.0,crossover,230,3.0,Diesel,yes,2007
Audi,2500.0,vagon,300,2.5,Diesel,no,2002
Audi,16500.0,sedan,136,3.2,Petrol,yes,2007
Audi,47000.0,crossover,64,3.0,Diesel,yes,2013
Mitsubishi,5300.0,hatch,240,1.8,Petrol,yes,2000
Toyota,41900.0,van,0,2.5,Diesel,yes,2016
BMW,7000.0,other,226,2.5,Petrol,yes,1999
Mercedes-Benz,26600.0,van,122,3.0,Diesel,yes,2012
Mitsubishi,6500.0,sedan,133,1.6,Petrol,yes,2007
Volkswagen,9600.0,sedan,185,1.6,Gas,yes,2008
Mitsubishi,3200.0,sedan,106,2.0,Gas,yes,1997
Mercedes-Benz,11200.0,other,198,6.0,Petrol,yes,2004
Mitsubishi,7900.0,crossover,143,2.0,Gas,yes,2007
Audi,29602.95,sedan,1,1.4,Petrol,yes,2016
Mercedes-Benz,8950.0,sedan,154,3.5,Gas,no,2005
Renault,8700.0,vagon,123,1.5,Diesel,yes,2009
Toyota,12900.0,sedan,177,2.4,Gas,yes,2009
Renault,10600.0,vagon,113,1.5,Diesel,yes,2011
Toyota,8500.0,hatch,93,1.6,Petrol,yes,2007
Toyota,14900.0,hatch,100,1.8,Other,yes,2010
Mitsubishi,2500.0,other,350,1.8,Petrol,yes,1990
Audi,34000.0,crossover,118,2.0,Diesel,yes,2013
Mercedes-Benz,39000.0,crossover,195,5.0,Gas,yes,2002
Mercedes-Benz,10500.0,sedan,285,1.8,Gas,yes,2003
Mitsubishi,2600.0,vagon,93,2.5,Petrol,no,1997
BMW,4800.0,sedan,111,2.5,Gas,yes,1991
Volkswagen,7800.0,van,352,2.5,Diesel,yes,2001
Mercedes-Benz,99999.0,crossover,0,3.0,Petrol,yes,2016
Toyota,15300.0,crossover,130,2.0,Petrol,yes,2008
Toyota,8500.0,hatch,55,1.0,Petrol,yes,2011
Renault,3000.0,van,217,1.4,Petrol,yes,2004
BMW,5000.0,sedan,400,2.0,Petrol,yes,1991
Renault,11403.99,sedan,0,1.2,Petrol,yes,2016
BMW,59900.0,crossover,30,2.0,Diesel,yes,2016
Volkswagen,5400.0,hatch,320,1.4,Petrol,yes,2002
Volkswagen,17500.0,vagon,160,1.4,Petrol,yes,2011
Renault,6300.0,sedan,167,1.6,Petrol,yes,2005
Volkswagen,1900.0,hatch,300,1.9,Diesel,no,1999
Toyota,12400.0,sedan,135,3.5,Gas,yes,2007
Volkswagen,8500.0,hatch,141,2.0,Petrol,yes,2000
Mercedes-Benz,47600.0,van,0,2.2,Diesel,yes,2016
Mercedes-Benz,39900.0,crossover,126,5.5,Petrol,yes,2010
Volkswagen,3350.0,hatch,122,1.4,Petrol,yes,1993
Renault,8200.0,vagon,180,1.6,Gas,yes,2010
Volkswagen,22200.0,hatch,51,2.0,Petrol,yes,2013
Renault,7999.0,van,141,1.5,Diesel,yes,2006
Volkswagen,2499.0,sedan,220,1.9,Diesel,no,2004
BMW,66200.0,crossover,70,3.0,Diesel,yes,2014
Audi,21000.0,hatch,34,1.4,Petrol,yes,2013
Volkswagen,7200.0,van,270,1.9,Diesel,yes,2008
BMW,34900.0,crossover,65,2.0,Petrol,yes,2013
Audi,17500.0,sedan,94,1.8,Petrol,yes,2008
Volkswagen,9600.0,van,148,1.6,Diesel,yes,2011
Toyota,2200.0,vagon,300,2.0,Petrol,yes,1989
BMW,32000.0,crossover,108,3.0,Petrol,yes,2008
Volkswagen,4700.0,van,342,1.9,Diesel,yes,1996
Volkswagen,11000.0,van,282,2.5,Diesel,yes,2006
Volkswagen,24000.0,sedan,105,2.0,Diesel,yes,2012
Renault,4100.0,other,270,1.2,Gas,yes,1999
BMW,5800.0,sedan,270,4.4,Petrol,yes,1996
Audi,8600.0,sedan,260,2.5,Diesel,yes,2002
Audi,3500.0,other,360,2.2,Gas,yes,1990
Mercedes-Benz,7777.0,sedan,270,2.8,Gas,yes,1996
Volkswagen,19500.0,crossover,112,2.5,Diesel,yes,2008
BMW,13300.0,vagon,157,2.0,Diesel,yes,2007
Mitsubishi,15900.0,crossover,180,3.0,Gas,yes,2008
Mercedes-Benz,28500.0,sedan,90,5.5,Petrol,yes,2007
BMW,27300.0,sedan,155,2.0,Diesel,yes,2012
Renault,4800.0,sedan,100,1.4,Petrol,yes,2006
Mercedes-Benz,11499.0,other,157,2.2,Diesel,yes,2012
BMW,8500.0,sedan,284,1.9,Gas,yes,2000
Mercedes-Benz,47600.0,van,0,2.2,Diesel,yes,2016
Toyota,17900.0,crossover,133,2.7,Gas,yes,2007
Audi,11800.0,vagon,278,2.5,Diesel,yes,2005
Audi,11115.0,hatch,150,1.6,Petrol,yes,2008
Volkswagen,12999.0,van,160,2.0,Diesel,yes,2011
Toyota,24842.03,sedan,0,1.8,Petrol,yes,2016
Mitsubishi,8400.0,sedan,250,2.0,Petrol,yes,2007
Toyota,15500.0,sedan,129,3.5,Other,yes,2008
BMW,13999.0,sedan,265,3.0,Diesel,yes,2005
Toyota,42900.0,crossover,51,3.0,Diesel,yes,2013
Volkswagen,47777.0,sedan,91,3.0,Diesel,yes,2012
Renault,7550.0,hatch,155,2.0,Petrol,yes,2007
BMW,68500.0,sedan,43,4.4,Petrol,yes,2013
Volkswagen,8400.0,van,300,2.5,Diesel,yes,2004
Renault,24193.65,van,1,1.6,Diesel,yes,2015
Renault,14700.0,crossover,61,1.5,Diesel,yes,2013
Renault,8300.0,van,127,1.5,Diesel,yes,2011
Volkswagen,19000.0,vagon,185,2.0,Diesel,yes,2011
BMW,3700.0,sedan,305,1.9,Petrol,no,2000
BMW,4500.0,sedan,307,2.5,Petrol,yes,1994
Toyota,9400.0,sedan,140,1.6,Petrol,yes,2008
Toyota,25000.0,crossover,115,5.7,Petrol,yes,2007
Volkswagen,18000.0,sedan,110,2.0,Diesel,yes,2013
Toyota,12300.0,sedan,135,2.4,Petrol,yes,2006
Mercedes-Benz,20500.0,sedan,235,2.2,Diesel,yes,2007
Renault,11900.0,other,162,2.3,Other,yes,2011
BMW,3990.0,sedan,350,2.5,Petrol,yes,1995
Mercedes-Benz,13600.0,van,190,2.2,Diesel,yes,2009
BMW,17300.0,sedan,180,3.0,Diesel,yes,2007
Mercedes-Benz,12500.0,van,386,2.2,Diesel,yes,2008
BMW,13900.0,crossover,184,3.0,Gas,yes,2004
BMW,39600.0,crossover,98,3.0,Petrol,yes,2011
Volkswagen,11700.0,van,185,1.4,Petrol,yes,2008
Audi,7200.0,sedan,250,2.4,Gas,yes,1998
Audi,10999.0,sedan,200,1.8,Petrol,yes,2006
Renault,7900.0,vagon,105,1.5,Diesel,yes,2010
Mercedes-Benz,13900.0,other,168,5.0,Petrol,yes,2002
Volkswagen,4500.0,vagon,390,1.9,Diesel,yes,1996
